Date,Date,Close,Volume,AUDUSD,USDCAD,Returns,Returns_100,upper_barrier,lower_barrier,touch_upper,touch_lower,label
2012-01-16 03:52:00,2012-01-16 03:52:00,1.26714,275.0,1.03156,1.01947,-0.0008200728603195984,-0.08200728603195984,1.2786823407780523,1.2555976592219475,2012-01-18 05:20:00,2012-05-24 04:20:00,1.0
2012-01-16 12:54:00,2012-01-16 12:54:00,1.26763,57.0,1.03269,1.01671,0.0003866976024748947,0.03866976024748947,1.2791840675312038,1.2560759324687965,2012-01-18 05:20:00,2012-05-24 04:20:00,1.0
2012-01-17 03:15:00,2012-01-17 03:15:00,1.27527,280.0,1.04165,1.01321,0.006026995258868739,0.6026995258868739,1.2868445162153728,1.263695483784627,2012-01-18 22:33:00,2012-05-23 12:13:00,1.0
2012-01-17 09:09:00,2012-01-17 09:09:00,1.27353,389.0,1.0393,1.01361,-0.0013644169469992917,-0.13644169469992917,1.2850923118631992,1.261967688136801,2012-01-18 22:33:00,2012-05-23 12:13:00,1.0
2012-01-17 21:42:00,2012-01-17 21:42:00,1.27764,67.0,1.03785,1.01492,0.003227250241454982,0.3227250241454982,1.2886426317739066,1.2666373682260934,2012-01-19 06:36:00,2012-05-23 12:13:00,1.0
2012-01-18 05:20:00,2012-01-18 05:20:00,1.28352,589.0,1.04201,1.01209,0.00460223537146609,0.460223537146609,1.2940277082430938,1.2730122917569062,2012-01-23 09:44:00,2012-05-16 03:28:00,1.0
2012-01-18 10:21:00,2012-01-18 10:21:00,1.28284,279.0,1.03842,1.01462,-0.0005297930690600916,-0.05297930690600916,1.2933287380370084,1.2723512619629913,2012-01-23 03:32:00,2012-05-16 03:28:00,1.0
2012-01-18 22:33:00,2012-01-18 22:33:00,1.28731,94.0,1.04011,1.00991,0.0034844563624458758,0.3484456362445876,1.2978978395671117,1.2767221604328882,2012-01-23 09:44:00,2012-05-15 15:06:00,1.0
2012-01-19 06:36:00,2012-01-19 06:36:00,1.29123,273.0,1.04068,1.00905,0.0030451095695676056,0.30451095695676056,1.3017729256055581,1.280687074394442,2012-01-23 09:44:00,2012-05-15 09:10:00,1.0
2012-01-19 12:54:00,2012-01-19 12:54:00,1.29215,221.0,1.0403,1.0102,0.0007124989351237065,0.07124989351237065,1.3026937915163908,1.281606208483609,2012-01-23 09:44:00,2012-05-15 09:10:00,1.0
2012-01-20 03:54:00,2012-01-20 03:54:00,1.29287,247.0,1.03978,1.01421,0.0005572108501334938,0.05572108501334938,1.3034236358557847,1.2823163641442152,2012-01-25 13:15:00,2012-05-15 09:10:00,1.0
2012-01-20 10:09:00,2012-01-20 10:09:00,1.29146,292.0,1.04585,1.01402,-0.0010905968890916329,-0.10905968890916329,1.3007551648906668,1.2821648351093333,2012-01-23 09:44:00,2012-05-15 09:10:00,1.0
2012-01-23 03:32:00,2012-01-23 03:32:00,1.29368,217.0,1.0504,1.01186,0.0017189847149736703,0.17189847149736703,1.3030087036117195,1.2843512963882804,2012-01-23 09:44:00,2012-05-15 09:10:00,1.0
2012-01-23 09:44:00,2012-01-23 09:44:00,1.30333,296.0,1.05602,1.00594,0.007459340795250791,0.7459340795250791,1.313210444777516,1.2934495552224845,2012-01-26 09:42:00,2012-05-10 18:41:00,1.0
2012-01-23 23:35:00,2012-01-23 23:35:00,1.29963,130.0,1.04921,1.00919,-0.0028388819408745603,-0.283888194087456,1.3092701452520292,1.289989854747971,2012-01-25 13:15:00,2012-05-13 23:09:00,1.0
2012-01-24 07:10:00,2012-01-24 07:10:00,1.29958,191.0,1.04624,1.01158,-3.8472488323670895e-05,-0.0038472488323670895,1.309213732165003,1.2899462678349967,2012-01-25 13:15:00,2012-05-13 23:09:00,1.0
2012-01-24 16:54:00,2012-01-24 16:54:00,1.30319,138.0,1.049,1.00894,0.00277782052663178,0.277782052663178,1.3128285571204668,1.2935514428795336,2012-01-26 09:42:00,2012-05-10 18:41:00,1.0
2012-01-25 06:21:00,2012-01-25 06:21:00,1.29711,189.0,1.04638,1.01354,-0.004665474719726226,-0.4665474719726226,1.3068563473148618,1.287363652685138,2012-01-25 13:15:00,2012-05-14 07:07:00,1.0
2012-01-25 13:15:00,2012-01-25 13:15:00,1.30939,788.0,1.05865,1.00556,0.009467200160356626,0.9467200160356626,1.3197728516371052,1.2990071483628947,2012-01-31 06:05:00,2012-05-06 19:50:00,1.0
2012-01-26 02:52:00,2012-01-26 02:52:00,1.30968,223.0,1.06326,1.00215,0.00022147717639509068,0.022147717639509068,1.3199213898144955,1.2994386101855047,2012-01-31 06:05:00,2012-05-06 19:50:00,1.0
2012-01-26 09:42:00,2012-01-26 09:42:00,1.31526,202.0,1.06654,1.00062,0.004260582737768193,0.42605827377681926,1.32567363656555,1.3048463634344503,2012-02-08 04:13:00,2012-02-06 06:54:00,-1.0
2012-01-26 20:50:00,2012-01-26 20:50:00,1.30966,178.0,1.0611,1.00288,-0.00425771330383351,-0.425771330383351,1.3196889119871713,1.2996310880128288,2012-01-31 06:05:00,2012-05-06 19:50:00,1.0
2012-01-27 06:07:00,2012-01-27 06:07:00,1.31533,256.0,1.06645,0.99936,0.004329367927553784,0.43293679275537844,1.325355603979212,1.3053043960207884,2012-02-08 04:13:00,2012-02-01 01:36:00,-1.0
2012-01-27 11:56:00,2012-01-27 11:56:00,1.31893,577.0,1.06499,1.00061,0.0027369557449459236,0.27369557449459236,1.3290109480587409,1.3088490519412592,2012-02-09 09:23:00,2012-01-30 09:15:00,-1.0
2012-01-30 02:16:00,2012-01-30 02:16:00,1.31492,92.0,1.05508,1.00572,-0.0030403433085909315,-0.30403433085909315,1.3247252529034068,1.3051147470965936,2012-02-07 15:48:00,2012-02-06 06:54:00,-1.0
2012-01-30 09:15:00,2012-01-30 09:15:00,1.30879,361.0,1.05436,1.00604,-0.004661880570681287,-0.4661880570681287,1.3186366898107376,1.2989433101892622,2012-01-31 06:05:00,2012-05-06 19:50:00,1.0
2012-01-30 21:34:00,2012-01-30 21:34:00,1.317,196.0,1.06361,1.00021,0.0062729696895607034,0.6272969689560703,1.3269222535693908,1.307077746430609,2012-02-08 04:13:00,2012-02-01 01:36:00,-1.0
2012-01-31 06:05:00,2012-01-31 06:05:00,1.32061,307.0,1.06738,0.99732,0.0027410782080485863,0.2741078208048586,1.3305690197051947,1.3106509802948056,2012-02-23 14:02:00,2012-01-31 11:16:00,-1.0
2012-01-31 11:16:00,2012-01-31 11:16:00,1.3072,272.0,1.06038,1.00391,-0.010154398346218896,-1.0154398346218896,1.3180549463618667,1.2963450536381333,2012-02-01 12:16:00,2012-05-09 08:14:00,1.0
2012-02-01 01:36:00,2012-02-01 01:36:00,1.30517,186.0,1.05927,1.0038,-0.0015529375764993247,-0.15529375764993247,1.31604372510562,1.2942962748943798,2012-02-01 12:16:00,2012-05-10 18:41:00,1.0
2012-02-01 07:19:00,2012-02-01 07:19:00,1.313,290.0,1.06696,0.99947,0.005999218492610092,0.5999218492610092,1.324039562147723,1.3019604378522767,2012-02-07 15:48:00,2012-02-16 09:13:00,1.0
2012-02-01 12:16:00,2012-02-01 12:16:00,1.32089,227.0,1.07345,0.99663,0.00600913937547598,0.600913937547598,1.3319735593215527,1.309806440678447,2012-02-23 14:02:00,2012-02-02 08:12:00,-1.0
2012-02-02 03:10:00,2012-02-02 03:10:00,1.31572,445.0,1.07196,0.99788,-0.003914027663166397,-0.3914027663166397,1.3269430488499645,1.3044969511500353,2012-02-08 04:13:00,2012-02-06 06:54:00,-1.0
2012-02-02 08:12:00,2012-02-02 08:12:00,1.30921,143.0,1.06911,1.00033,-0.004947861247073804,-0.49478612470738037,1.320621484562869,1.297798515437131,2012-02-07 15:48:00,2012-05-06 19:50:00,1.0
2012-02-02 17:33:00,2012-02-02 17:33:00,1.31458,400.0,1.07075,0.99906,0.004101710191642294,0.4101710191642294,1.3260727584331506,1.3030872415668495,2012-02-08 04:13:00,2012-02-16 03:17:00,1.0
2012-02-03 05:34:00,2012-02-03 05:34:00,1.31749,147.0,1.07102,0.99865,0.0022136347730834505,0.22136347730834505,1.3288791873556822,1.306100812644318,2012-02-09 09:23:00,2012-02-06 06:54:00,-1.0
2012-02-03 10:08:00,2012-02-03 10:08:00,1.30892,249.0,1.07358,0.99656,-0.006504793205261539,-0.6504793205261539,1.3206179836674783,1.2972220163325219,2012-02-07 15:48:00,2012-05-06 19:50:00,1.0
2012-02-06 00:04:00,2012-02-06 00:04:00,1.30835,75.0,1.07174,0.99527,-0.0004354735201541615,-0.04354735201541615,1.3199672972658838,1.296732702734116,2012-02-07 15:48:00,2012-05-09 08:14:00,1.0
2012-02-06 06:54:00,2012-02-06 06:54:00,1.30434,191.0,1.07042,0.99715,-0.003064929109183212,-0.3064929109183212,1.315326052265362,1.293353947734638,2012-02-07 09:01:00,2012-05-10 18:41:00,1.0
2012-02-06 13:09:00,2012-02-06 13:09:00,1.31313,169.0,1.07335,0.99555,0.006739040434242449,0.6739040434242449,1.324460728862058,1.3017992711379418,2012-02-07 15:48:00,2012-02-16 09:13:00,1.0
2012-02-07 03:34:00,2012-02-07 03:34:00,1.31425,183.0,1.07979,0.99577,0.0008529239298469271,0.08529239298469271,1.3255672478272287,1.3029327521727712,2012-02-08 04:13:00,2012-02-16 03:17:00,1.0
2012-02-07 09:01:00,2012-02-07 09:01:00,1.31723,330.0,1.07915,0.99644,0.0022674529199162574,0.22674529199162574,1.3285841610665423,1.3058758389334577,2012-02-09 09:23:00,2012-02-16 03:17:00,1.0
2012-02-07 15:48:00,2012-02-07 15:48:00,1.32486,130.0,1.07949,0.99493,0.005792458416525648,0.5792458416525648,1.3362616370497848,1.313458362950215,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-08 04:13:00,2012-02-08 04:13:00,1.3277,213.0,1.08383,0.99393,0.002143622722400984,0.2143622722400984,1.3390917522902295,1.316308247709771,2012-02-24 04:04:00,2012-02-14 10:33:00,-1.0
2012-02-08 10:02:00,2012-02-08 10:02:00,1.32617,168.0,1.08226,0.99375,-0.0011523687580026198,-0.11523687580026198,1.3375457582727128,1.3147942417272873,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-08 20:07:00,2012-02-08 20:07:00,1.3237,200.0,1.0766,0.99688,-0.0018625063151782584,-0.18625063151782584,1.3350023439025136,1.3123976560974866,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-09 04:57:00,2012-02-09 04:57:00,1.32743,287.0,1.08072,0.99483,0.0028178590315026675,0.28178590315026675,1.3387813881652781,1.316078611834722,2012-02-24 04:04:00,2012-02-14 10:33:00,-1.0
2012-02-09 09:23:00,2012-02-09 09:23:00,1.33018,401.0,1.08154,0.99306,0.0020716723292375505,0.20716723292375505,1.3415112691584692,1.3188487308415309,2012-02-24 10:20:00,2012-02-10 10:38:00,-1.0
2012-02-09 19:38:00,2012-02-09 19:38:00,1.32755,131.0,1.07535,0.99547,-0.0019771760212903278,-0.19771760212903278,1.3388774273325197,1.31622257266748,2012-02-24 04:04:00,2012-02-14 10:33:00,-1.0
2012-02-10 05:47:00,2012-02-10 05:47:00,1.32595,118.0,1.06885,0.99833,-0.0012052276750404989,-0.12052276750404989,1.3372920129518067,1.314607987048193,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-10 10:38:00,2012-02-10 10:38:00,1.31861,181.0,1.06669,1.00191,-0.005535653682265496,-0.5535653682265496,1.3301809744353994,1.3070390255646007,2012-02-23 14:02:00,2012-02-16 03:17:00,-1.0
2012-02-13 00:43:00,2012-02-13 00:43:00,1.32524,60.0,1.074,0.99896,0.0050280219321861,0.50280219321861,1.337000140964907,1.3134798590350927,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-13 08:11:00,2012-02-13 08:11:00,1.32487,191.0,1.07529,0.99752,-0.0002791947119011873,-0.027919471190118728,1.336624116910353,1.3131158830896468,2012-02-24 04:04:00,2012-02-14 20:12:00,-1.0
2012-02-13 18:26:00,2012-02-13 18:26:00,1.31632,148.0,1.07107,1.00065,-0.0064534633586691426,-0.6453463358669143,1.3279831160883382,1.3046568839116617,2012-02-23 07:06:00,2012-02-16 03:17:00,-1.0
2012-02-14 04:49:00,2012-02-14 04:49:00,1.31855,390.0,1.06944,1.00023,0.0016941169320532357,0.16941169320532357,1.330171373032568,1.3069286269674323,2012-02-23 14:02:00,2012-02-16 03:17:00,-1.0
2012-02-14 10:33:00,2012-02-14 10:33:00,1.31571,328.0,1.06891,0.99996,-0.0021538811573320604,-0.21538811573320604,1.3273529069968215,1.3040670930031784,2012-02-23 07:06:00,2012-02-16 03:17:00,-1.0
2012-02-14 20:12:00,2012-02-14 20:12:00,1.31136,66.0,1.0672,0.99993,-0.0033061996944614425,-0.33061996944614425,1.32301112029269,1.2997088797073102,2012-02-20 09:37:00,2012-05-06 19:50:00,1.0
2012-02-15 05:00:00,2012-02-15 05:00:00,1.31707,183.0,1.077,0.99425,0.00435425817471935,0.435425817471935,1.3287121513386566,1.3054278486613433,2012-02-23 07:06:00,2012-02-16 03:17:00,-1.0
2012-02-15 09:49:00,2012-02-15 09:49:00,1.30927,217.0,1.07341,0.99629,-0.0059222364794582205,-0.592223647945822,1.320469302140643,1.2980706978593568,2012-02-20 00:10:00,2012-05-06 19:50:00,1.0
2012-02-15 15:43:00,2012-02-15 15:43:00,1.3071,222.0,1.06951,0.99869,-0.0016574121456994773,-0.16574121456994773,1.3183013670747137,1.2958986329252862,2012-02-20 00:10:00,2012-05-09 08:14:00,1.0
2012-02-16 03:17:00,2012-02-16 03:17:00,1.30212,312.0,1.06793,1.00199,-0.0038099609823273317,-0.38099609823273317,1.313232494834302,1.2910075051656982,2012-02-17 04:44:00,2012-05-13 23:09:00,1.0
2012-02-16 09:13:00,2012-02-16 09:13:00,1.30139,297.0,1.0704,1.00063,-0.0005606242128221028,-0.056062421282210284,1.3123675400269355,1.2904124599730646,2012-02-17 04:44:00,2012-05-13 23:09:00,1.0
2012-02-16 14:12:00,2012-02-16 14:12:00,1.31046,105.0,1.07564,0.99627,0.00696947110397339,0.696947110397339,1.3217540060227382,1.2991659939772617,2012-02-20 09:37:00,2012-05-06 19:50:00,1.0
2012-02-17 04:44:00,2012-02-17 04:44:00,1.31589,292.0,1.07767,0.99518,0.004143583169268883,0.4143583169268883,1.3273077796058355,1.3044722203941645,2012-02-23 07:06:00,2012-03-14 03:28:00,1.0
2012-02-17 10:59:00,2012-02-17 10:59:00,1.3164,285.0,1.07143,0.99674,0.00038757038962233814,0.038757038962233814,1.327751538918351,1.305048461081649,2012-02-23 07:06:00,2012-03-14 03:28:00,1.0
2012-02-20 00:10:00,2012-02-20 00:10:00,1.32104,34.0,1.07731,0.99219,0.0035247645092677526,0.35247645092677526,1.3323401011787885,1.3097398988212117,2012-02-23 14:02:00,2012-03-14 03:28:00,1.0
2012-02-20 09:37:00,2012-02-20 09:37:00,1.32602,94.0,1.07613,0.99377,0.0037697571610246783,0.37697571610246783,1.337169588962348,1.3148704110376517,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-20 23:54:00,2012-02-20 23:54:00,1.32716,304.0,1.07214,0.99429,0.0008597155397354062,0.08597155397354062,1.3382689713080729,1.3160510286919267,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-21 06:26:00,2012-02-21 06:26:00,1.3218,395.0,1.06553,0.99706,-0.004038699177190241,-0.40386991771902414,1.3321151702346585,1.3114848297653416,2012-02-23 14:02:00,2012-03-09 11:59:00,1.0
2012-02-21 13:01:00,2012-02-21 13:01:00,1.32432,138.0,1.06807,0.99564,0.0019064911484338865,0.19064911484338865,1.3346457038507298,1.31399429614927,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-22 03:22:00,2012-02-22 03:22:00,1.32598,208.0,1.06736,0.9962,0.0012534734807296832,0.12534734807296832,1.3360405802617386,1.3159194197382613,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-22 09:43:00,2012-02-22 09:43:00,1.3233,184.0,1.0627,1.00056,-0.0020211466236292885,-0.20211466236292885,1.3330721544156974,1.3135278455843025,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-22 21:49:00,2012-02-22 21:49:00,1.32481,44.0,1.06321,0.99937,0.001141086677246328,0.1141086677246328,1.3344525978267718,1.3151674021732283,2012-02-24 04:04:00,2012-03-06 10:28:00,1.0
2012-02-23 07:06:00,2012-02-23 07:06:00,1.3292,117.0,1.06888,0.99792,0.003313682716766797,0.3313682716766797,1.3387029750236705,1.3196970249763293,2012-02-24 04:04:00,2012-03-05 03:31:00,1.0
2012-02-23 14:02:00,2012-02-23 14:02:00,1.3329,58.0,1.06719,0.99876,0.0027836292506771,0.27836292506771,1.34235163354879,1.3234483664512098,2012-02-24 10:20:00,2012-03-02 09:29:00,1.0
2012-02-24 04:04:00,2012-02-24 04:04:00,1.33911,191.0,1.07271,0.99788,0.004659014179608345,0.4659014179608345,1.3487492134087855,1.3294707865912145,2013-01-30 03:01:00,2012-03-02 03:52:00,-1.0
2012-02-24 10:20:00,2012-02-24 10:20:00,1.34666,312.0,1.07301,0.99778,0.005638073048517267,0.5638073048517267,1.3561180608503258,1.3372019391496741,2013-01-30 14:37:00,2012-02-29 15:27:00,-1.0
2012-02-26 22:53:00,2012-02-26 22:53:00,1.34496,60.0,1.06822,1.00071,-0.0012623824870420242,-0.12623824870420242,1.3544313503621896,1.3354886496378102,2013-01-30 14:37:00,2012-02-29 15:27:00,-1.0
2012-02-27 07:32:00,2012-02-27 07:32:00,1.33925,186.0,1.06666,1.00355,-0.004245479419462184,-0.42454794194621837,1.3487804775278471,1.329719522472153,2013-01-30 03:01:00,2012-03-02 03:52:00,-1.0
2012-02-27 13:31:00,2012-02-27 13:31:00,1.33934,72.0,1.07674,0.99894,6.720179204777743e-05,0.006720179204777743,1.348500761135671,1.3301792388643292,2013-01-30 03:01:00,2012-03-02 03:52:00,-1.0
2012-02-28 03:27:00,2012-02-28 03:27:00,1.34507,216.0,1.07727,0.99516,0.004278226589215617,0.4278226589215617,1.3544086607568113,1.3357313392431887,2013-01-30 14:37:00,2012-02-29 15:27:00,-1.0
2012-02-28 09:45:00,2012-02-28 09:45:00,1.34204,402.0,1.0746,0.99793,-0.0022526708647134797,-0.22526708647134797,1.351404253566068,1.332675746433932,2013-01-30 08:33:00,2012-02-29 15:27:00,-1.0
2012-02-28 17:13:00,2012-02-28 17:13:00,1.34585,65.0,1.07655,0.99553,0.002838961580877042,0.2838961580877042,1.3550113277944646,1.3366886722055356,2013-01-30 14:37:00,2012-02-29 15:27:00,-1.0
2012-02-29 05:26:00,2012-02-29 05:26:00,1.34533,836.0,1.08187,0.9918,-0.00038637292417431635,-0.038637292417431635,1.3544615160395022,1.336198483960498,2013-01-30 14:37:00,2012-02-29 15:27:00,-1.0
2012-02-29 10:25:00,2012-02-29 10:25:00,1.34083,357.0,1.08289,0.98753,-0.0033449042242423843,-0.33449042242423843,1.3500438457735697,1.3316161542264304,2013-01-30 03:01:00,2012-03-01 03:23:00,-1.0
2012-02-29 15:27:00,2012-02-29 15:27:00,1.33265,195.0,1.07333,0.98949,-0.006100698820879713,-0.6100698820879713,1.3421558529637536,1.323144147036246,2013-01-25 04:15:00,2012-03-02 09:29:00,-1.0
2012-03-01 03:23:00,2012-03-01 03:23:00,1.33118,350.0,1.07433,0.98879,-0.0011030653209769259,-0.11030653209769259,1.3406202921711443,1.3217397078288557,2013-01-25 04:15:00,2012-03-02 16:03:00,-1.0
2012-03-01 09:21:00,2012-03-01 09:21:00,1.33094,252.0,1.07742,0.98444,-0.00018029117023998786,-0.018029117023998786,1.340339618890704,1.321540381109296,2013-01-25 04:15:00,2012-03-02 16:03:00,-1.0
2012-03-01 16:05:00,2012-03-01 16:05:00,1.33101,89.0,1.07956,0.98597,5.259440696048223e-05,0.005259440696048223,1.3403704801317657,1.3216495198682343,2013-01-25 04:15:00,2012-03-02 16:03:00,-1.0
2012-03-02 03:52:00,2012-03-02 03:52:00,1.32486,555.0,1.07638,0.98774,-0.00462055131065886,-0.462055131065886,1.3343693463665152,1.315350653633485,2012-03-26 15:41:00,2012-03-06 10:28:00,-1.0
2012-03-02 09:29:00,2012-03-02 09:29:00,1.32233,272.0,1.07588,0.98667,-0.0019096357350965043,-0.19096357350965043,1.3315604213871088,1.3130995786128912,2012-03-26 15:41:00,2012-03-06 10:28:00,-1.0
2012-03-02 16:03:00,2012-03-02 16:03:00,1.32007,63.0,1.07295,0.98839,-0.0017091043839283504,-0.17091043839283504,1.3290641360608655,1.3110758639391344,2012-03-26 15:41:00,2012-03-09 11:59:00,-1.0
2012-03-05 03:31:00,2012-03-05 03:31:00,1.31928,357.0,1.06875,0.992,-0.0005984531123349734,-0.059845311233497345,1.3282709265415982,1.3102890734584018,2012-03-26 15:41:00,2012-03-14 03:28:00,-1.0
2012-03-05 09:00:00,2012-03-05 09:00:00,1.32279,243.0,1.06972,0.99257,0.0026605421138801155,0.26605421138801155,1.3314513053667514,1.3141286946332487,2012-03-26 15:41:00,2012-03-06 10:28:00,-1.0
2012-03-05 17:34:00,2012-03-05 17:34:00,1.32138,85.0,1.06683,0.99437,-0.001065928832240881,-0.10659288322408811,1.3300194509634884,1.3127405490365116,2012-03-26 15:41:00,2012-03-06 10:28:00,-1.0
2012-03-06 05:04:00,2012-03-06 05:04:00,1.31751,137.0,1.06029,0.9985,-0.002928756300231594,-0.2928756300231594,1.3261655342260508,1.3088544657739491,2012-03-08 22:26:00,2012-03-14 03:28:00,1.0
2012-03-06 10:28:00,2012-03-06 10:28:00,1.31195,236.0,1.05537,1.00095,-0.004220081821010857,-0.4220081821010857,1.3206396808192813,1.3032603191807188,2012-03-08 04:46:00,2012-03-14 21:23:00,1.0
2012-03-06 23:30:00,2012-03-06 23:30:00,1.31412,58.0,1.05434,1.00016,0.0016540264491786694,0.16540264491786694,1.322656427724829,1.305583572275171,2012-03-08 10:05:00,2012-03-14 03:28:00,1.0
2012-03-07 08:16:00,2012-03-07 08:16:00,1.31165,192.0,1.05521,1.00145,-0.0018795848172160623,-0.18795848172160623,1.3198373135114112,1.3034626864885888,2012-03-08 04:46:00,2012-03-14 21:23:00,1.0
2012-03-07 14:55:00,2012-03-07 14:55:00,1.31519,161.0,1.0575,0.99857,0.002698890710174373,0.2698890710174373,1.3234384923877105,1.3069415076122897,2012-03-08 10:05:00,2012-03-14 03:28:00,1.0
2012-03-08 04:46:00,2012-03-08 04:46:00,1.32232,520.0,1.0652,0.99426,0.00542126993058023,0.542126993058023,1.3307185797895025,1.3139214202104976,2012-03-26 15:41:00,2012-03-09 11:59:00,-1.0
2012-03-08 10:05:00,2012-03-08 10:05:00,1.32345,188.0,1.06015,0.99371,0.0008545586544861372,0.08545586544861372,1.3318478725945349,1.3150521274054652,2012-03-26 15:41:00,2012-03-09 11:59:00,-1.0
2012-03-08 22:26:00,2012-03-08 22:26:00,1.32674,40.0,1.06402,0.98939,0.0024859269333938894,0.24859269333938894,1.334728701211595,1.318751298788405,2012-03-26 15:41:00,2012-03-09 11:59:00,-1.0
2012-03-09 07:29:00,2012-03-09 07:29:00,1.32152,134.0,1.06232,0.99182,-0.003934455884348154,-0.39344558843481536,1.3294968102892102,1.3135431897107899,2012-03-26 15:41:00,2012-03-09 11:59:00,-1.0
2012-03-09 11:59:00,2012-03-09 11:59:00,1.31066,181.0,1.05887,0.98936,-0.008217809794781816,-0.8217809794781816,1.3192896508173302,1.3020303491826697,2012-03-19 15:04:00,2012-03-14 21:23:00,-1.0
2012-03-12 05:00:00,2012-03-12 05:00:00,1.31153,343.0,1.05272,0.99089,0.0006637877100088563,0.06637877100088563,1.3200337996529874,1.3030262003470128,2012-03-19 15:04:00,2012-03-14 21:23:00,-1.0
2012-03-12 12:05:00,2012-03-12 12:05:00,1.31468,227.0,1.04992,0.99338,0.0024017750261144943,0.24017750261144943,1.3231104436377386,1.3062495563622616,2012-03-19 15:04:00,2012-03-14 03:28:00,-1.0
2012-03-13 05:15:00,2012-03-13 05:15:00,1.31291,79.0,1.05273,0.99076,-0.0013463352298658249,-0.1346335229865825,1.321329373954716,1.3044906260452842,2012-03-19 15:04:00,2012-03-14 03:28:00,-1.0
2012-03-13 11:54:00,2012-03-13 11:54:00,1.31137,261.0,1.0549,0.98993,-0.0011729669208095928,-0.11729669208095928,1.3196354044922822,1.3031045955077176,2012-03-19 15:04:00,2012-03-14 21:23:00,-1.0
2012-03-14 03:28:00,2012-03-14 03:28:00,1.30359,55.0,1.05202,0.99058,-0.0059327268429199,-0.59327268429199,1.3120878894617483,1.2950921105382518,2012-03-16 12:37:00,2012-05-09 08:14:00,1.0
2012-03-14 10:09:00,2012-03-14 10:09:00,1.30492,280.0,1.04595,0.98862,0.0010202594373998064,0.10202594373998064,1.3134192355898548,1.2964207644101453,2012-03-16 12:37:00,2012-05-09 08:14:00,1.0
2012-03-14 21:23:00,2012-03-14 21:23:00,1.30088,128.0,1.04333,0.99457,-0.003095975232198178,-0.3095975232198178,1.3094001319475292,1.2923598680524708,2012-03-15 14:27:00,2012-05-11 03:55:00,1.0
2012-03-15 07:52:00,2012-03-15 07:52:00,1.3058,80.0,1.05173,0.99219,0.003782055224156089,0.3782055224156089,1.3145049291553559,1.2970950708446443,2012-03-16 12:37:00,2012-05-06 19:50:00,1.0
2012-03-15 14:27:00,2012-03-15 14:27:00,1.30996,80.0,1.05402,0.991,0.0031857864910398437,0.31857864910398437,1.318683358234976,1.301236641765024,2012-03-19 15:04:00,2012-05-06 19:50:00,1.0
2012-03-16 07:07:00,2012-03-16 07:07:00,1.30692,220.0,1.05351,0.99249,-0.0023206815475280695,-0.23206815475280695,1.3155556251693645,1.2982843748306354,2012-03-16 12:37:00,2012-05-06 19:50:00,1.0
2012-03-16 12:37:00,2012-03-16 12:37:00,1.31668,55.0,1.05851,0.99129,0.007467939889205244,0.7467939889205244,1.3257464171045505,1.3076135828954496,2012-03-21 04:57:00,2012-04-05 06:51:00,1.0
2012-03-19 07:15:00,2012-03-19 07:15:00,1.3162,75.0,1.05857,0.99197,-0.00036455327034667917,-0.03645532703466792,1.3248871863078544,1.307512813692146,2012-03-21 04:57:00,2012-04-05 06:51:00,1.0
2012-03-19 15:04:00,2012-03-19 15:04:00,1.32357,68.0,1.06157,0.98666,0.005599452970673102,0.5599452970673102,1.3326720479831515,1.3144679520168483,2012-03-26 15:41:00,2012-04-04 10:00:00,1.0
2012-03-20 07:12:00,2012-03-20 07:12:00,1.31934,229.0,1.04828,0.99174,-0.0031959019923388787,-0.3195901992338879,1.3283437384961374,1.3103362615038623,2012-03-26 15:41:00,2012-04-05 06:51:00,1.0
2012-03-20 12:29:00,2012-03-20 12:29:00,1.32237,143.0,1.04823,0.99282,0.0022966028468780486,0.22966028468780486,1.3314616339675076,1.3132783660324925,2012-03-26 15:41:00,2012-04-05 06:51:00,1.0
2012-03-21 04:57:00,2012-03-21 04:57:00,1.32734,185.0,1.05131,0.98787,0.0037584034725530735,0.37584034725530735,1.3364210451928904,1.3182589548071095,2013-01-14 05:15:00,2012-03-22 07:10:00,-1.0
2012-03-21 10:52:00,2012-03-21 10:52:00,1.32347,220.0,1.04363,0.9922,-0.0029156056473850223,-0.2915605647385022,1.332554113102814,1.3143858868971856,2012-03-26 15:41:00,2012-04-04 10:00:00,1.0
2012-03-21 23:43:00,2012-03-21 23:43:00,1.32304,79.0,1.03951,0.99258,-0.0003249034734447154,-0.03249034734447154,1.332018051698608,1.314061948301392,2012-03-26 15:41:00,2012-04-04 10:00:00,1.0
